Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE,,T_Cell
301N,0.130113259413778,0,0.758024953346419,0.02163815292452,0,0.011880241355764,0.02139684260643,0.056946550353089,0,0.905015484198488,0.429586540081048,,0.130113259413778
302N,0.087482058874268,0,0.811521090093347,0.009445283251134,0,0.008589823663368,0.016089847005517,0.066871897112365,0,0.883595611166103,0.484974973343498,,0.087482058874268
355N,0.09470953530756,0,0.836363197464543,0,0.058321625498169,0,0.000909544728768,0.009696097000961,0,0.796847280791588,0.613709729298565,,0.153031160805728
356N,0.111863908810019,0,0.746884231659081,0.041514045670783,0,0.009628865994757,0.035048099076413,0.055060848788947,0,0.848496499163946,0.534425794297259,,0.111863908810019
304T,0.104779590310173,0,0.863436666195783,0.024953129755128,0.000299401560204,0.000216314041916,0,0.006314898136797,0,0.920622895556807,0.393345410000332,,0.105078991870377
305T,0.111538029944301,0.078269430558483,0.481771719759969,0.119074640906977,0.045667404724492,0.064972014344377,0.09390489569643,0.004801864064971,0,0.702828614747775,0.729394337700123,,0.235474865227276
353N,0.104833017972603,0,0.82403691267156,0,0.049338452402748,0,0.011496668025529,0.010294948927561,0,0.797528822720953,0.61102123036251,,0.154171470375351
307T,0.159249835933115,0.071644872917679,0.453066853713162,0.081195359309075,0.063105972497787,0.040969424110842,0.127034889991107,0.003732791527233,0,0.665187090296077,0.762601845850086,,0.294000681348581
308T,0.13171747068437,0.012489647742665,0.718037877782818,0.027555101812466,0.063153356746524,0.016030473096461,0.031016072134697,0,0,0.833114250979182,0.558066953364557,,0.207360475173559
309T,0.136017749020933,0,0.58932507088568,0.086020595484958,0.090977640478851,0.023647159922774,0.070748586707118,0.003263197499685,0,0.842854244107657,0.57498012067452,,0.226995389499784
310T,0.102063144651831,0.008499908288476,0.715888604083146,0.047170811406725,0.026603335033996,0.011413259772248,0.080124900876989,0.008236035886589,0,0.875277889749145,0.493696338923116,,0.137166387974304
311T,0.12624365496561,0.020813896983014,0.543973413895235,0.075104695787466,0.085680219257379,0.042309763423918,0.105874355687377,0,0,0.66955509365043,0.746372099971636,,0.232737771206002
312T,0.198249702053542,0.04350841114672,0.610847319056036,0.068583808096512,0,0.043410376042893,0.031965353180731,0.003435030423566,0,0.64338648235447,0.765506708198879,,0.241758113200262
314T,0.167272436177093,0.013934669848715,0.669383481183953,0.064148838802508,0,0.050190779075592,0.025017465289987,0.010052329622152,0,0.739690443877107,0.673090449304285,,0.181207106025808
315T,0.164302627761304,0.011259436525427,0.661142456145932,0.068857497676152,0,0.042756492008898,0.04047031008731,0.011211179794978,0,0.800204978813323,0.604267959924224,,0.175562064286731
316T,0.163344356987413,0.036412930193261,0.518531620542793,0.056298547021537,0.059520072205056,0.063915518697474,0.095288408099371,0.006688546253095,0,0.61456968383445,0.789336564222723,,0.259277359385731
317T,0.134352042997067,0,0.563425952873224,0.099397117339449,0.037968496888385,0.048086615600507,0.112072404654568,0.004697369646801,0,0.79957891029771,0.625300617148935,,0.172320539885452
319T,0.099975259671173,0,0.609024372570663,0.087465195119418,0.060206726500436,0.037446223066982,0.098027828092583,0.007854394978746,0,0.815185533583983,0.595974633448138,,0.160181986171608
320T,0.103295569094672,0.042949727283891,0.478255564106667,0.097547004163658,0.082239537088679,0.066798737051893,0.127862461209571,0.001051400000969,0,0.717056605299827,0.720164226439938,,0.228484833467242
321T,0.099399409667827,0.048269126708745,0.454598047728855,0.116605882613059,0.105728827784029,0.065555076448756,0.108645628490656,0.001198000558074,0,0.705840999053353,0.735253211467693,,0.253397364160601
322T,0.160852740854867,0.038263049166086,0.576767674506335,0.031211731315826,0.063778343462383,0.052971268892998,0.066662922853693,0.009492268947814,0,0.75914949067726,0.66134521671654,,0.262894133483335
323T,0.168296352692397,0.03000532823419,0.58011895765022,0.05916110509456,0.040492250805428,0.035910068518996,0.082360482513842,0.003655454490367,0,0.788362816837807,0.634192578616847,,0.238793931732015
325T,0.092871577331019,0,0.636690150198269,0.112214419623219,0.02043499715974,0.017852079610975,0.098714693093348,0.021222082983428,0,0.842568016374561,0.551357151734419,,0.113306574490759
326T,0.115484636487828,0.065583815702763,0.571343238432531,0.087402359588006,0.001143648042051,0.02367095032843,0.127377237740995,0.007994113677396,0,0.667703616757858,0.744845193439199,,0.182212100232642
327T,0.12510680587544,0,0.780411502954189,0.014446500956188,0.015213544957269,0.023761870706288,0.030728596003217,0.010331178547409,0,0.863871040086036,0.505438722284803,,0.140320350832709
328T,0.122454967255556,0.007542877611525,0.79931210513231,0.030171182058562,0,0.014713226165494,0.021209955531155,0.004595686245397,0,0.865677493423067,0.502094507727781,,0.129997844867081
329T,0.10495301467835,0.125899162431007,0.459791962260338,0.091212109603904,0.019710193349835,0.024136655257989,0.15656999075425,0.017726911664327,0,0.57728458037331,0.81695289648497,,0.250562370459192
330T,0.179728995155763,0.123964831250153,0.38845939032041,0.09054599827133,0,0.080493332026986,0.131701812996538,0.005105639978821,0,0.738724726336282,0.732261408319458,,0.303693826405916
332T,0.164818423220467,0.127506775419542,0.452247237708199,0.081716508590262,0.01905584378448,0.032795499520727,0.115414984791041,0.006444726965283,0,0.568030644855296,0.824899487184341,,0.311381042424489
333T,0.083797656759962,0,0.747873956966431,0.038482254616859,0.013124047486252,0.014526195473314,0.05516427739078,0.047031611306402,0,0.882790123748671,0.472938875063754,,0.096921704246214
334T,0.074420258955494,0.092312492000506,0,0.368381241876241,0.044271933845911,0.073572018219068,0.34704205510278,0,0,0.533408356594163,0.926309764114374,,0.21100468480191
335T,0.139168112298654,0.044519803440497,0.614497138720901,0.080471034877528,0.01240357652145,0.036201509791719,0.065165415647223,0.007573408702029,0,0.721475697205947,0.693895965564388,,0.196091492260601
336T,0.209161990272356,0,0.701229470214392,0,0.043187857746004,0.006515712905605,0.029343440742232,0.010561528119411,0,0.720074937346504,0.695214514475065,,0.25234984801836
337T,0.117823042932606,0.010490843569594,0.586061716557817,0.104317450059631,0,0.043085422300414,0.134164847203926,0.004056677376012,0,0.797760612673105,0.620823856113023,,0.1283138865022
339T,0.143968420363967,0,0.77965171982063,0.030568847468705,0.000411714039269,0.022206195514635,0.012424919638482,0.010768183154313,0,0.835436442841244,0.550789278862959,,0.144380134403236
342T,0.062116237943748,0,0.649850352753587,0.092573531909537,0.087092400397458,0.026599072477593,0.071242154796412,0.010526249721666,0,0.900517213901372,0.472102233034593,,0.149208638341205
345T,0.115296871555809,0.04036059868135,0.632244221732926,0.050059929110193,0.060751486566297,0.033605808482118,0.067681083871307,0,0,0.729075387948639,0.686137227967463,,0.216408956803456
346T,0.08874360819472,0.048418145750823,0.387876286503101,0.107680624737843,0.145923541454433,0.028436705492668,0.190173195860426,0.002747892005986,0,0.734722470714883,0.735648595618972,,0.283085295399976
347T,0.106934226268091,0.000758414576677,0.637013500570678,0.061590100612758,0.050758842404161,0.033831225761322,0.102988940561433,0.006124749244881,0,0.813675072782612,0.592361477490697,,0.158451483248928
348T,0.118535937023659,0.003702572862648,0.737901878122845,0.063805395202874,0.018672007327257,0.019590587470471,0.026903863823575,0.010887758166671,0,0.85108415975477,0.528085195904217,,0.140910517213564
349T,0.09429165265005,0.016971853826995,0.699306077829439,0.016685499690598,0.060894177380733,0.038843099157081,0.063574992970337,0.009432646494767,0,0.825265378062569,0.568354471197096,,0.172157683857778
350T,0.185915063283161,0,0.728750391460445,0,0,0.006131992800205,0.054645210704095,0.024557341752094,0,0.759066561193148,0.654627482898107,,0.185915063283161
351T,0.122910227274259,0.00374915448544,0.725652950307463,0.040060468084426,0.023940123309106,0.034660449416739,0.040527558956246,0.008499068166322,0,0.792268203325668,0.610731693238863,,0.150599505068805
352T,0.097066763627296,0.120992896364806,0.222514855151721,0.195606798097594,0.076307679612957,0.062025043754265,0.225485963391362,0,0,0.511148647029804,0.887714629768947,,0.294367339605058
353T,0.116937303888129,0.059038757025312,0.488994789687406,0.134632890005974,0.048414965199531,0.064736687136922,0.087244607056727,0,0,0.633075266209953,0.779686323834222,,0.224391026112972
354T,0.064920835255976,0.157802687984005,0.375003255315426,0.14605237840273,0.06887304776521,0.030062001467957,0.146146566896611,0.011139226912087,0,0.513856273154078,0.860644274192444,,0.29159657100519
355T,0.11581534109571,0,0.705700393808361,0.030572188220877,0.043762818302071,0.023687099195617,0.075986000397835,0.004476158979529,0,0.818477131348955,0.577601188336999,,0.159578159397781
356T,0.158910022267775,0.028991705060355,0.637638332737474,0.027686024569838,0.00698908867977,0.033231562790445,0.087481071901004,0.019072191993338,0,0.734134856759615,0.679285362819874,,0.1948908160079
357T,0.119113379102184,0.01858490578986,0.660917329586891,0.035524646106764,0.094441015521411,0.029882901528767,0.036059736816974,0.005476085547149,0,0.830273073555701,0.569351807546256,,0.232139300413455
358T,0.081519367657814,0,0.759047069544022,0.051260661662795,0.056701713153073,0.007639572686063,0.036421888194379,0.007409727101854,0,0.769906749901063,0.640532424768159,,0.138221080810887
359T,0.092283847600395,0,0.544258305956637,0.114968393806664,0.099532807713118,0.017736037310677,0.131220607612509,0,0,0.846429252957044,0.588532046845677,,0.191816655313513
360T,0.186333842283681,0.082799770337965,0.41515467976146,0.125957551614414,0.000894913430085,0.048737420043791,0.129248856844534,0.01087296568407,0,0.404426390744538,0.918160145409473,,0.27002852605173
361T,0.097684521281565,0.153311127791655,0,0.404340390124477,0,0.058366126849549,0.286177272506231,0.000120561446523,0,0.388090219130513,0.956781706727064,,0.25099564907322
362T,0.134843116064694,0.096628357646975,0.469269369742504,0.110503910176452,0,0.066431590876699,0.116453244139036,0.00587041135364,0,0.661764198883642,0.760512740821373,,0.231471473711668
363T,0.093599794599286,0.05168294123878,0.538838891845049,0.143896453268193,0,0.031750714350193,0.12990083518116,0.010330369517339,0,0.784678485054561,0.643660910392994,,0.145282735838066
