Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE,,T Cells
TCGA-DD-AAC9-01,0.103424776737275,0.007980555188547,0.73186887871915,0.0495098395201,0.059983418792313,0.00615075611756,0.039965254124043,0.001116520801012,0,0.804311082341014,0.609750777244096,,0.171388750718135
TCGA-DD-AAE1-01,0.115713326685653,0.033222095617343,0.585577028516136,0.079080361424914,0.07237268920821,0.031862099157391,0.081629645206264,0.00054275418409,0,0.789054546819594,0.617952317156671,,0.221308111511205
TCGA-DD-A11D-01,0.098557587866571,0.002008825158278,0.660902258193477,0.042455404517494,0.11395847422685,0.027405402924973,0.052789717439781,0.001922329672576,0,0.872789683866755,0.494086341427257,,0.214524887251699
TCGA-DD-AADY-01,0.114884857461424,0.018600951161544,0.468927142380277,0.080581450734735,0.144911463617221,0.063025131480141,0.108360436987451,0.000708566177209,0,0.644488777135156,0.765753560533486,,0.278397272240189
TCGA-ZP-A9D4-01,0.135218068469753,0.019966608039789,0.508192558643439,0.085669882738992,0.128846515539611,0.031337111495926,0.090769255072492,0,0,0.750148622121039,0.669131933197954,,0.284031192049153
TCGA-DD-AAED-01,0.17379018710823,0.021391792689545,0.462683635338853,0.050399445789746,0.144430780643381,0.066759758763993,0.079978331513675,0.000566068152576,0,0.722867541544257,0.702625986503456,,0.339612760441156
TCGA-DD-AACK-01,0.124714587885158,0.015293435208687,0.584036157124093,0.06546548305578,0.09630191050861,0.03322156082075,0.077947066436158,0.003019798960765,0,0.776326899814317,0.633132042149247,,0.236309933602455
TCGA-DD-AAVQ-01,0.094772180627856,0.018915728463897,0.478859849195542,0.111876069469226,0.12196953576373,0.033994319233268,0.138296804530924,0.001315512715558,0,0.773960626580911,0.650806259961955,,0.235657444855482
TCGA-BC-A112-01,0.138236463531912,0.093271799871665,0.277537919504285,0.174227330741688,0.107812072253275,0.05419693686033,0.15328752066965,0.001429956567194,0,0.544185830103539,0.852496850214735,,0.339320335656852
TCGA-DD-A118-01,0.122088215069271,0.021860989278982,0.60329195349724,0.071277737176459,0.0924406769649,0.04240499246566,0.046148319683303,0.000487115864185,0,0.788425703366213,0.617907762037126,,0.236389881313153
TCGA-DD-AACO-01,0.155419299603743,0.017087667228455,0.690942155194511,0.042458930014918,0.040609888908422,0.024137549865455,0.025740549123856,0.00360396006064,0,0.872420771127859,0.493939230574543,,0.213116855740619
TCGA-DD-A1EB-01,0.131123434128553,0.009928758881109,0.635628175419287,0.048004506597131,0.101022920458546,0.024231135813454,0.043927918054384,0.006133150647537,0,0.79727925817015,0.606521221670483,,0.242075113468208
TCGA-DD-A4NL-01,0.087479781965326,0.015220069021131,0.703791436844659,0.055390770958545,0.081316759017182,0.017635837226361,0.035879871170382,0.003285473796414,0,0.758676156717984,0.667324550564613,,0.184016610003639
TCGA-EP-A3JL-01,0.08732331619713,0.032528265403125,0.600553172454967,0.115181444533341,0.055188823567475,0.027728830693067,0.078463696480499,0.003032450670396,0,0.77794593385386,0.630769360840536,,0.175040405167729
TCGA-DD-AAD8-01,0.117765278091676,0.010155052612644,0.634549181499896,0.058207450736027,0.075095519756368,0.029086119453721,0.074291418510904,0.000849979338764,0,0.840389881527832,0.546672106215652,,0.203015850460688
TCGA-5R-AA1C-01,0.151404715637764,0.062473294019868,0.392649301291146,0.11384317040822,0.082634194663921,0.029362660759235,0.166081578493777,0.001551084726068,0,0.670572395771307,0.755484855858253,,0.296512204321553
TCGA-G3-A3CI-01,0.119238822897494,0.041082318420493,0.651736907966382,0.069851729405698,0.066751332813073,0.009600685426966,0.040878022596139,0.000860180473755,0,0.811146573547608,0.587981881592667,,0.22707247413106
TCGA-G3-A3CK-01,0.119543512359524,0.033514392827101,0.528807726881745,0.073647047723544,0.09619741418792,0.030521072284304,0.116828746485183,0.00094008725068,0,0.709294067900554,0.706481916310763,,0.249255319374544
TCGA-MI-A75G-01,0.1141423750935,0.022508006038092,0.669253723316756,0.047162358303803,0.081401531285436,0.014650983115131,0.047199955719106,0.003681067128177,0,0.87880584120749,0.483210975235622,,0.218051912417028
TCGA-G3-A5SJ-01,0.099253911429889,0.042654476389979,0.398496934721269,0.125908162367481,0.143490504373528,0.064253369910655,0.125416909166163,0.000525731641036,0,0.635069496386658,0.779613958301914,,0.285398892193395
TCGA-DD-A3A4-11,0.085384109635,0.022062619096261,0.617265954376525,0.091351626187372,0.105906781115687,0.020358720925906,0.054509873105089,0.003160315558162,0,0.760168275322042,0.652300011273483,,0.213353509846948
TCGA-5R-AAAM-01,0.08195462158889,0,0.673087043969012,0.059137416358194,0.089715236770888,0.011973889374958,0.081488449878814,0.002643342059245,0,0.870616173174272,0.497187501991118,,0.171669858359778
TCGA-BC-A3KG-01,0.155859918540722,0.043000351927875,0.380546321399821,0.145330579177475,0.137149331280683,0.057454831363643,0.078185639136417,0.002473027173363,0,0.646303266703878,0.776877333016964,,0.33600960174928
TCGA-DD-A3A5-11,0.084618386310912,0.009312780352957,0.774494395679809,0.023329522660194,0.055823180935154,0.010458438790853,0.037741446973348,0.004221848296772,0,0.832784881508627,0.577412736511302,,0.149754347599023
TCGA-DD-A1EH-11,0.067103480530615,0.012185022679243,0.761310386344576,0.014340557462433,0.08848178988165,0.009199261171988,0.043632019827682,0.003747482101814,0,0.859150136169009,0.527857841890184,,0.167770293091508
TCGA-2Y-A9GS-01,0.14885814987276,0.014326259915924,0.453544521404899,0.089515015565713,0.098759891595795,0.041711251262283,0.152823811886558,0.000461098496067,0,0.755038708668709,0.67467797142213,,0.261944301384479
TCGA-BD-A3ER-01,0.119088546237378,0.00324883581894,0.646492906877863,0.086113349852795,0.061471342043029,0.017972489340687,0.063918749144884,0.001693780684424,0,0.805741263569728,0.595519164279202,,0.183808724099348
TCGA-BC-A10X-01,0.122474370855093,0,0.671790857489651,0.020116710971595,0.105169850416113,0.00578096919519,0.071234679891804,0.003432561180555,0,0.868094656731405,0.501374227683419,,0.227644221271206
TCGA-MI-A75I-01,0.088977063682585,0.032131181799615,0.602066089770449,0.090729995534659,0.070480878549219,0.031705679806122,0.082871850142472,0.001037260714878,0,0.804376852885839,0.597877214512753,,0.19158912403142
TCGA-DD-A1EC-11,0.094256388492538,0,0.622694749977711,0.018951696910217,0.157826571745847,0.02430963981585,0.078027838987117,0.00393311407072,0,0.747426631181358,0.668263181860788,,0.252082960238385
TCGA-CC-A7IF-01,0.111945916856745,0.025663412490852,0.67531027722612,0.077098729004201,0.043422346291312,0.023854889507825,0.041701962630661,0.001002465992284,0,0.852093325069433,0.527791927195057,,0.18103167563891
TCGA-DD-AACE-01,0.144877572348716,0.017698880606468,0.607561925689221,0.045119519573371,0.094835083077923,0.029372415000596,0.059259429092941,0.001275174610764,0,0.783660039060974,0.62362450544609,,0.257411536033107
TCGA-DD-AAVY-01,0.14190652890055,0.018076370908185,0.55923639403473,0.095546891263695,0.071355928211575,0.026845810444557,0.086401282096123,0.000630794140584,0,0.768695378809866,0.643418648419111,,0.23133882802031
TCGA-EP-A26S-11,0.061232961720276,0.004738886472576,0.794327447478305,0.023165637070074,0.081074357574034,0.009051036718203,0.023045050451447,0.003364622515085,0,0.882604254862961,0.491723065608738,,0.147046205766886
TCGA-DD-A1EG-01,0.101300033199109,0.037406726895051,0.536317231726122,0.11226639159824,0.056296862467269,0.028300711687637,0.12659357927134,0.001518463155232,0,0.839906682395963,0.56392423691209,,0.195003622561429
TCGA-ED-A7PX-01,0.072721490745572,0.116264555982219,0.171648411599999,0.312994104986693,0.07781340908127,0.068855495601674,0.179374091206207,0.000328440796366,0,0.547114226485517,0.877707499358657,,0.26679945580906
TCGA-DD-AAD1-01,0.15036860620993,0,0.483903384433938,0.088560518465867,0.146770459479367,0.034713611044671,0.095269789936565,0.000413630429662,0,0.715582876376173,0.704851442506537,,0.297139065689297
TCGA-DD-AADN-01,0.040982272283404,0.068936475186151,0.528898860060063,0.171286137992168,0.042239242241923,0.0488393562271,0.093816914274957,0.005000741734234,0,0.752135159784702,0.664006366884448,,0.152157989711478
TCGA-DD-A3A3-11,0.067703075745948,0,0.746479679540196,0.046221965504734,0.081883473928447,0.007437010389452,0.047814517139514,0.00246027775171,0,0.834266125546234,0.566924828795244,,0.149586549674395
TCGA-2Y-A9H9-01,0.114374672134961,0.012009108558897,0.649708000911039,0.064296105252264,0.107053782821421,0.025355293209468,0.02626370550758,0.000939331604371,0,0.829559813787724,0.561781005821669,,0.233437563515279
TCGA-G3-A25Z-01,0.05433715637744,0.058629736787298,0.66649390633299,0.077006953407336,0.097775766772182,0.017874156637361,0.024540654345158,0.003341669340235,0,0.808839811901865,0.592254436258423,,0.21074265993692
TCGA-BC-A10U-11,0.102088754828372,0.001491769504548,0.70575168254921,0.048940392756559,0.089530724781376,0.011585509381363,0.036075141058099,0.004536025140473,0,0.849242402149557,0.534377928183852,,0.193111249114296
TCGA-BC-A217-01,0.13917411727627,0.025156360977057,0.573375113013281,0.107215140954411,0.08690378844119,0.025622806974519,0.041298267717556,0.001254404645716,0,0.807622626974015,0.597045260812647,,0.251234266694517
TCGA-BC-A110-11,0.118194624977834,0.002142412716573,0.683618111001599,0.037357773041077,0.11467658536245,0.008570224989276,0.033039376897627,0.002400891013564,0,0.826915740077985,0.56707767986623,,0.235013623056857
TCGA-BC-A10R-01,0.117597753530026,0.036230083741011,0.53580067262317,0.089857841522376,0.108776994967275,0.037769451433607,0.073910943048793,5.62591337419592E-05,0,0.684823732669262,0.729598544097417,,0.262604832238312
TCGA-ED-A7XO-01,0.108802705589134,0.012942780297957,0.670944204057527,0.09518763294599,0.067123806923839,0.010737974178315,0.032864252875652,0.001396643131586,0,0.865669141362625,0.505265630482297,,0.18886929281093
TCGA-G3-AAV7-01,0.149318651998534,0.056252399325966,0.244054509462129,0.215237894963939,0.03981446097137,0.051814578099388,0.242556653976974,0.000950851201701,0,0.572061623876252,0.842827329740763,,0.245385512295869
TCGA-GJ-A3OU-01,0.088882586296025,0.03012992151346,0.431469546725061,0.102957311289798,0.10953294828567,0.019793124019147,0.214775271155985,0.002459290714853,0,0.881506247511816,0.558074810967516,,0.228545456095155
TCGA-DD-AADB-01,0.13057149967395,0.039874877285314,0.448880675161493,0.127063684277486,0.093227321420717,0.052658542731197,0.105942179595673,0.001781219854171,0,0.778533719512615,0.656998410848206,,0.26367369837998
TCGA-RC-A7SK-01,0.146958772562469,0.057207673423318,0.564380577194365,0.073197112504061,0.09826819436012,0.023516863363876,0.036470806591791,0,0,0.764555362900243,0.647934404823473,,0.302434640345907
TCGA-DD-A4NE-01,0.177346688363032,0.016184862608995,0.575812677456074,0.07291195426522,0.059387180040799,0.028220068863229,0.061405874029194,0.008730694373458,0,0.73969561144812,0.674602905906961,,0.252918731012826
TCGA-DD-A39V-11,0.056180458569668,0.028887771699099,0.749379318337802,0.042922536285257,0.063596704338607,0.024194946742058,0.029972442779068,0.00486582124844,0,0.758814398820885,0.681288495245314,,0.148664934607375
TCGA-DD-AACT-01,0.107218510882781,0.02145946025445,0.574790111408077,0.087040702364037,0.082643602151584,0.040801039272526,0.083852438649633,0.002194135016913,0,0.730472852112206,0.684655315586986,,0.211321573288815
TCGA-ZP-A9D0-01,0.180725441352514,0.058497353027845,0.589697559873537,0.058469357587592,0.036235190996511,0.021930218832666,0.052071302049231,0.002373576280103,0,0.711810192418275,0.704732234164714,,0.27545798537687
TCGA-DD-AADF-01,0.13525331649085,0.066343865592912,0.618706706834771,0.084403692027388,0.019653535885562,0.026446353381832,0.046806875591404,0.002385654195281,0,0.817703583898746,0.579611906423515,,0.221250717969324
TCGA-DD-A1EJ-01,0.124492382556687,0.052607252130697,0.421366678373824,0.09584166427658,0.112578415425268,0.057766306613875,0.134995790951673,0.000351509671397,0,0.680517373737578,0.743195453625594,,0.289678050112652
TCGA-DD-AAVU-01,0.074402239270963,0.059861468784478,0.639699307854311,0.088317808457722,0.052779878059414,0.036210155657647,0.047739433906119,0.000989708009347,0,0.835854734776008,0.553256696462961,,0.187043586114855
TCGA-G3-A3CG-01,0.105871489690348,0.023649857646733,0.583701663070913,0.082297607585727,0.111383721641331,0.030636470926992,0.054574440494936,0.00788474894302,0,0.766110367266009,0.644991507369446,,0.240905068978412
TCGA-BC-A10W-01,0.15749226181163,0.048660145038201,0.497842250695773,0.104950120798757,0.048905862365117,0.029268076420605,0.112447905501139,0.000433377368778,0,0.728250927233781,0.691284303216476,,0.255058269214948
TCGA-O8-A75V-01,0.089816022546727,0.016477356948226,0.609116945061486,0.088227399392918,0.056104124015267,0.01621330434999,0.122116375350457,0.00192847233493,0,0.785489899839468,0.621568553888921,,0.162397503510219
TCGA-DD-A3A9-01,0.063515472090475,0.056675203214978,0.611173141811342,0.106572198949857,0.088448879479375,0.031970189363127,0.041614117467828,3.07976230174737E-05,0,0.782714884107545,0.62476003583769,,0.208639554784828
TCGA-DD-A73G-01,0.045218225647962,0.065739639173419,0.563134203333758,0.199175956486363,0.044558202564509,0.051085422932764,0.028816014713604,0.002272335147621,0,0.788781602834128,0.620762708717595,,0.155516067385889
TCGA-DD-A1ED-01,0.118064455139197,0,0.538718366877012,0.057229998545642,0.10730205773151,0.014679426300353,0.163543027576395,0.000462667829889,0,0.706188390932398,0.709266606319129,,0.225366512870707
TCGA-WX-AA47-01,0.080778865331493,0.023096480673583,0.510797790286646,0.122781655569458,0.095843902619111,0.039185163940321,0.126007787040724,0.001508354538664,0,0.66543585422233,0.747261427430523,,0.199719248624187
TCGA-G3-A7M5-01,0.131520830446053,0.035821021269329,0.712132028595206,0.03825376463807,0.039360034539812,0.013819724800541,0.025732828218112,0.003359767492878,0,0.830523174682392,0.56526207629272,,0.206701886255193
TCGA-DD-A4NI-01,0.128931422569484,0.016348738010237,0.670344690262688,0.044247277986602,0.053955594284898,0.016676719994448,0.067255856644921,0.002239700246721,0,0.854781156584212,0.523544663708475,,0.199235754864619
TCGA-2Y-A9H8-01,0.109971837262201,0.036938013765251,0.59340298599799,0.094537223914796,0.069025256997427,0.030195987589894,0.065456107380633,0.000472587091808,0,0.815777675262696,0.584072652697312,,0.215935108024879
TCGA-DD-A3A8-11,0.090254185188121,0.026049238638361,0.736406579422306,0.047101778801856,0.059487615347103,0.003806410158822,0.033526403792351,0.003367788651082,0,0.845160375500824,0.545936090203167,,0.175791039173584
TCGA-2Y-A9GT-01,0.126364162000166,0,0.635898644942961,0.049745147747358,0.124443567965598,0.022411074200783,0.039607866008956,0.001529537134178,0,0.8257578600326,0.567463885025993,,0.250807729965764
TCGA-CC-5260-01,0.159103196947872,0.117134938810077,0.001558074353084,0.256799350159234,0.13560352113872,0.073176183135455,0.256500903042131,0.000123832413427,0,0.309267345162044,0.960866132188343,,0.411841656896669
TCGA-DD-A1EL-11,0.088087383631468,0,0.730839582421809,0.023343672348829,0.099845706766855,0.005508510124213,0.049150026540964,0.00322511816586,0,0.913076249200105,0.415619810855482,,0.187933090398324
TCGA-DD-A3A1-11,0.037007956269867,0.03045128988681,0.783610180465844,0.035931785546003,0.06297072257365,0.006057094122297,0.040468732628209,0.003502238507319,0,0.765704344590607,0.684629551836164,,0.130429968730327
TCGA-DD-A119-01,0.094650573628236,0.068309579511297,0.608435311998506,0.076511630827608,0.0257898493874,0.028139604717956,0.095775747657203,0.002387702271793,0,0.816557504028406,0.581723948413782,,0.188750002526934
TCGA-FV-A2QR-01,0.091892690003976,0.012095730780519,0.586255119813136,0.087533693240186,0.09763064755719,0.055512022026941,0.067560336410595,0.001519760167457,0,0.852684948344162,0.535794453431645,,0.201619068341684
TCGA-G3-A25V-01,0.074707532942401,0.03316112781783,0.617754375403886,0.095974932829928,0.062147260630559,0.030154311059653,0.085183397714128,0.000917061601616,0,0.790264007156424,0.615557395384807,,0.17001592139079
TCGA-CC-A8HT-01,0.118629848376741,0.076394851122909,0.386749810375531,0.172689472177512,0.054741365104018,0.049161990722502,0.14033889624965,0.001293765871137,0,0.788677407999778,0.672199888821885,,0.249766064603668
TCGA-DD-AADL-01,0.114696307943271,0.04775960860939,0.53635091315724,0.120980439975564,0.073519945926385,0.051183410377188,0.054431769022218,0.001077604988744,0,0.805411398830457,0.606517464686813,,0.235975862479046
TCGA-XR-A8TC-01,0.14907206035622,0.003621290505998,0.482919829951802,0.065893653960677,0.151478317131152,0.032447723232606,0.114247089458187,0.000320035403357,0,0.742638377631673,0.68027575623009,,0.30417166799337
TCGA-CC-A7IJ-01,0.131126928511702,0.120492727773291,0,0.269826158221556,0.062206352882617,0.061189817829262,0.355031455711655,0.000126559069918,0,0.303669646380468,0.957025541836401,,0.31382600916761
TCGA-FV-A23B-11,0.105382158210534,0,0.692026461451194,0.035367732511945,0.099740199145675,0.008065774708552,0.05682122508455,0.002596448887551,0,0.874245461283951,0.490695600213975,,0.205122357356209
TCGA-5C-A9VH-01,0.100383547659878,0.020266684630301,0.576967635340568,0.080499328323769,0.100550302249697,0.033658948300673,0.084886674204935,0.002786879290178,0,0.784308319605022,0.624131434234708,,0.221200534539876
TCGA-DD-AADR-01,0.123615700032471,0.014004940161767,0.723807398470511,0.043842058111369,0.052766026693807,0.000194193592194,0.041284374185428,0.000485308752453,0,0.893327300617365,0.456026575351392,,0.190386666888044
TCGA-2Y-A9HB-01,0.118280454863219,0.01114366759044,0.649423192014503,0.055115988034139,0.083489632052105,0.004162134858191,0.072961430689474,0.00542349989793,0,0.848121026296974,0.534149943939917,,0.212913754505764
TCGA-DD-AAE3-01,0.107320510436806,0.005073407591244,0.731678308557802,0.04198973647451,0.066683256556472,0.001331081487108,0.045539340899431,0.000384357996627,0,0.885225960616688,0.47276309213765,,0.179077174584522
TCGA-DD-A4NA-01,0.131732517579927,0.135571728653233,0.063028180456815,0.230108324988971,0.15140891653607,0.095219395323774,0.190595424509898,0.002335511951313,0,0.447747153809174,0.931051483081445,,0.41871316276923
TCGA-DD-AACI-01,0.109709113986355,0.050274401484873,0.615487761547469,0.106173877509222,0.02430503508815,0.020619924076532,0.069947491186291,0.003482395121109,0,0.789699116685282,0.616157360823469,,0.184288550559378
TCGA-DD-AADU-01,0.09547510517885,0.044759318233795,0.535943923482001,0.108950714377166,0.055069727787937,0.013406873310423,0.144345840849063,0.002048496780765,0,0.748556071754024,0.666522383251928,,0.195304151200581
TCGA-EP-A3RK-01,0.112918261000349,0.045490287039105,0.431269430701453,0.132410297776904,0.040069368593574,0.040465369847261,0.196640693756289,0.000736291285065,0,0.762577322693244,0.672428477024631,,0.198477916633027
TCGA-CC-A5UD-01,0.080729926593853,0.109295754179131,0.107062997624031,0.252954105677904,0.113800306813251,0.049313263514345,0.286843645597485,0,0,0.659270621245058,0.852377563908999,,0.303825987586235
TCGA-CC-A9FV-01,0.053895040843867,0.109445572154068,0,0.268828563517677,0.110508912121417,0.031909298021543,0.420144455014237,0.005268158327191,0,0.282406564889704,0.960750607453735,,0.273849525119352
TCGA-DD-AAEE-01,0.099325974521778,0.054380737706564,0.485939747899819,0.132713630248297,0.070864516726074,0.02452431706678,0.132251075830688,0,0,0.775248655704769,0.648256271169148,,0.224571228954416
TCGA-ZS-A9CF-02,0.156746845400846,0.020737035567267,0.642966901725878,0.055261770795857,0.082672061471597,0.018453640736255,0.021514781197085,0.001646963105216,0,0.834855390459332,0.554201478811859,,0.26015594243971
TCGA-ZS-A9CF-01,0.140254463971935,0.024676582751177,0.636709327796993,0.072951373014549,0.08109080723667,0.018614864820671,0.023854309376236,0.001848271031769,0,0.827148404715118,0.565479547825827,,0.246021853959781
TCGA-RC-A6M4-01,0.11196534415138,0.069005792400781,0.540884043440078,0.087112738069631,0.094087292810864,0.028186174300987,0.068161379108525,0.000597235717754,0,0.742347308998175,0.673237095492062,,0.275058429363025
TCGA-G3-A7M8-01,0.116727733476248,0.024044591288612,0.692840924398583,0.059406201183552,0.047416615608209,0.029781832957981,0.029588836559287,0.000193264527528,0,0.848047210822267,0.535089393860805,,0.188188940373069
TCGA-DD-AAVP-01,0.109667307805314,0.071873322666391,0.427996020383389,0.159890730024716,0.085603255413098,0.029006715358417,0.115962648348674,0,0,0.673382886260863,0.747925011624671,,0.267143885884802
TCGA-UB-A7ME-01,0.078651803969689,0.020604953223027,0.555197437798153,0.086807693720614,0.136748101623231,0.04647299282026,0.075235380689839,0.000281636155188,0,0.784564059420117,0.626180732127781,,0.236004858815947
TCGA-DD-A4NR-01,0.109064482236837,0.019605644820774,0.447579428858616,0.138397858188603,0.072227815908906,0.029511899910607,0.17877029079245,0.004842579283206,0,0.740872878750367,0.687119291514577,,0.200897942966517
TCGA-G3-A25U-01,0.137732674403748,0.021313279637172,0.52409263103754,0.071257072567012,0.184867758758865,0.030639437788543,0.028351023102327,0.001746122704794,0,0.571256074429203,0.82633918970344,,0.343913712799785
TCGA-DD-AAE6-01,0.122083247146311,0.07014746939621,0.401301652408679,0.134642061550408,0.100420807561273,0.05907078265482,0.111579174252523,0.000754805029777,0,0.537103703581478,0.843441568067321,,0.292651524103794
TCGA-G3-AAV2-01,0.110054951154888,0.057087496498213,0.499852730310069,0.104576535289089,0.084527029914311,0.026234530860225,0.115876775816779,0.001789950156427,0,0.714205361942081,0.703852595154734,,0.251669477567412
TCGA-BC-A10Z-11,0.111114918239301,0.015898517512158,0.671078614606568,0.082101324650106,0.063763380729322,0.017951595497429,0.035197752944634,0.002893895820482,0,0.820172366033848,0.576311423806971,,0.19077681648078
TCGA-ZP-A9CY-01,0.065776155842418,0.012295085066917,0.659175401271187,0.06164558550667,0.138050285381262,0.024955768523848,0.034736514212629,0.003365204195069,0,0.841840870125862,0.54360896082699,,0.216121526290597
TCGA-DD-A39Y-01,0.111744428749307,0.079142613799949,0.4910534935364,0.148413055378119,0.019060501592011,0.055167142427756,0.094615522550369,0.000803241966089,0,0.763338279124504,0.65964353898563,,0.209947544141266
TCGA-DD-A115-01,0.079210958493813,0.057380554317984,0.643262137735575,0.109458552163117,0.070141376521823,0.014665593400318,0.023213614067091,0.00266721330028,0,0.820856383911453,0.574256652201471,,0.206732889333619
TCGA-FV-A3I0-11,0.129629838458893,0.009844399728301,0.744612265815432,0.02116174414928,0.046439135382924,0.004973566058593,0.039150526007065,0.004188524399512,0,0.842899580446308,0.551701212607614,,0.185913373570118
